Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"SEC-2023-0973-0001","SEC",,,"Rule",2023-09-07T04:00Z,false,"2023-18658",,"Exemption for Certain Exchange Members",2023-09-07T04:00Z,,false,,,,,2023-09-07T04:00Z,,,,,,,,,,,,,"Brokers,Dealers,Registration,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-0973-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-0973-0001/content.htm",,
"SEC-2023-0996-0001","SEC",,,"Rule",2023-09-14T04:00Z,false,"2023-18660",,"Private Fund Advisers: Documentation of Registered Investment Adviser Compliance Reviews",2023-09-14T04:00Z,,false,,,,,2023-09-14T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-0996-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-0996-0001/content.htm",,
"SEC-2023-1048-0001","SEC",,,"Rule",2023-09-26T04:00Z,false,"2023-20690",,"Privacy Act Regulations",2023-09-26T04:00Z,,false,,,,,2023-09-26T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Privacy Act",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1048-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1048-0001/content.htm",,
"SEC-2023-1103-0001","SEC",,,"Rule",2023-10-03T04:00Z,false,"2023-21806",,"Adoption of Updated EDGAR Filer Manual",2023-10-03T04:00Z,,false,,,,,2023-10-03T04:00Z,,,,,,,,,,,,,"Incorporation by Reference,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1103-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1103-0001/content.htm",,
"SEC-2023-1179-0001","SEC",,,"Rule",2023-10-11T04:00Z,false,"2023-20793",,"Investment Company Names",2023-10-11T04:00Z,,false,,,,,2023-10-11T04:00Z,,,,,,,,,,,,,"Investment Companies,Reporting and Recordkeeping Requirements,Securities,Administrative Practices and Procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1179-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1179-0001/content.htm",,
"SEC-2023-1226-0001","SEC",,,"Rule",2023-10-27T04:00Z,false,"2023-23778",,"Investment Company Names; Correction",2023-10-27T04:00Z,,false,,,,,2023-10-27T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1226-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1226-0001/content.htm",,
"SEC-2023-1244-0001","SEC",,,"Rule",2023-11-01T04:00Z,false,"2023-23050",,"Short Position and Short Activity Reporting by Institutional Investment Managers",2023-11-01T04:00Z,,false,,,,,2023-11-01T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1244-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1244-0001/content.htm",,
"SEC-2023-1260-0001","SEC",,,"Rule",2023-11-03T04:00Z,false,"2023-23052",,"Reporting of Securities Loans",2023-11-03T04:00Z,,false,,,,,2023-11-03T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1260-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1260-0001/content.htm",,
"SEC-2023-1269-0001","SEC",,,"Rule",2023-11-07T05:00Z,false,"2023-22678",,"Modernization of Beneficial Ownership Reporting",2023-11-07T05:00Z,,false,,,,,2023-11-07T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1269-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1269-0001/content.htm",,
"SEC-2023-1398-0001","SEC",,,"Rule",2023-12-05T05:00Z,false,"2023-25807",,"Clearing Agency Governance and Conflicts of Interest",2023-12-05T05:00Z,,false,,,,,2023-12-05T05:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1398-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1398-0001/content.htm",,
"SEC-2023-1409-0001","SEC",,,"Rule",2023-12-07T05:00Z,false,"2023-26430",,"Prohibition Against Conflicts of Interest in Certain Securitizations",2023-12-07T05:00Z,,false,,,,,2023-12-07T05:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1409-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1409-0001/content.htm",,
"SEC-2023-1451-0001","SEC",,,"Rule",2023-12-15T05:00Z,false,"2023-24587",,"Security-Based Swap Execution and Registration and Regulation of Security-Based Swap Execution Facilities",2023-12-15T05:00Z,,false,,,,,2023-12-15T05:00Z,,,,,,,,,,,,,"Organizations,Conduct and Ethics",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2023-1451-0001/content.pdf,https://downloads.regulations.gov/SEC-2023-1451-0001/content.htm",,
