Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"SEC-2020-0857-0001","SEC",,,"Rule",2020-06-01T04:00Z,false,"2020-07790",,"Securities Offering Reform for Closed-End Investment Companies",2020-06-01T04:00Z,,false,,,,,2020-06-01T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities,Advertising,Confidential Business Information,Investment Companies,Administrative Practices and Procedures,Brokers,Fraud",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-0857-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-0857-0001/content.htm",,
"SEC-2020-0865-0001","SEC",,,"Rule",2020-06-01T04:00Z,false,"2020-10016",,"Recordkeeping and Reporting Requirements: Security-Based Swap Dealers, Major Security-Based Swap Participants, and Broker-Dealers; Correction",2020-06-01T04:00Z,,false,,,,,2020-06-01T04:00Z,,,,,,,,,,,,,"Brokers,Confidential Business Information,Fraud,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-0865-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-0865-0001/content.htm",,
"SEC-2020-1024-0001","SEC",,,"Rule",2020-07-01T04:00Z,false,"2020-12902",,"Updated Disclosure Requirements and Summary Prospectus for Variable Annuity and Variable Life Insurance Contracts; Correction",2020-07-01T04:00Z,,false,,,,,2020-07-01T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1024-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1024-0001/content.htm",,
"SEC-2020-1189-0001","SEC",,,"Rule",2020-07-27T04:00Z,false,"2020-15170",,"Securities Offering Reform for Closed-End Investment Companies; Correction",2020-07-27T04:00Z,,false,,,,,2020-07-27T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1189-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1189-0001/content.htm",,
"SEC-2020-1211-0001","SEC",,,"Rule",2020-07-31T04:00Z,false,"2020-15525",,"Prohibitions and Restrictions on Proprietary Trading and Certain Interests in, and Relationships With, Hedge Funds and Private Equity Funds",2020-07-31T04:00Z,,false,,,,,2020-07-31T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Banks and Banking,Conflict of Interests,Foreign Banking,Holding Companies,Insurance Companies,State Non-Member Banks,Capital,Compensation,Credit,Government Securities,Insurance,Investments,National Banks,Penalties,Reporting and Recordkeeping Requirements,Risk,Securities,Trusts and Trustees,Brokers,Dealers,Investment Advisers,Recordkeeping and Reporting Requirements,Reporting,Swap Dealers",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1211-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1211-0001/content.htm",,
"SEC-2020-1381-0001","SEC",,,"Rule",2020-08-31T04:00Z,false,"2020-11480",,"Financial Disclosures about Guarantors and Issuers of Guaranteed Securities and Affiliates Whose Securities Collateralize a Registrant's Securities: Correction",2020-08-31T04:00Z,,false,,,,,2020-08-31T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1381-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1381-0001/content.htm",,
"SEC-2020-1387-0001","SEC",,,"Rule",2020-08-31T04:00Z,false,"2020-11479",,"Amendments to Financial Disclosures about Acquired and Disposed Businesses",2020-08-31T04:00Z,,false,,,,,2020-08-31T04:00Z,,,,,,,,,,,,,"Accounting,Banks and Banking,Employee Benefit Plans,Holding Companies,Insurance Companies,Investment Companies,Oil and Gas Exploration,Reporting and Recordkeeping Requirements,Securities,Utilities,Brokers,Fraud",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1387-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1387-0001/content.htm",,
"SEC-2020-1390-0001","SEC",,,"Rule",2020-08-31T04:00Z,false,"2020-16468",,"Covered Broker-Dealer Provisions under the Dodd-Frank Wall Street Reform and Consumer Protection Act",2020-08-31T04:00Z,,false,,,,,2020-08-31T04:00Z,,,,,,,,,,,,,"Holding Companies,Insurance,Brokers,Claims,Dealers",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1390-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1390-0001/content.htm",,
"SEC-2020-1400-0001","SEC",,,"Rule",2020-09-02T04:00Z,false,"2020-19468",,"Temporary Amendments to Regulation Crowdfunding; Extension",2020-09-02T04:00Z,,false,,,,,2020-09-02T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities,Administrative Practices and Procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1400-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1400-0001/content.htm",,
"SEC-2020-1411-0001","SEC",,,"Rule",2020-09-03T04:00Z,false,"2020-16338",,"Supplement to Commission Guidance Regarding Proxy Voting Responsibilities of Investment Advisers",2020-09-03T04:00Z,,false,,,,,2020-09-03T04:00Z,,,,,,,,,,,,,"Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1411-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1411-0001/content.htm",,
"SEC-2020-1412-0001","SEC",,,"Rule",2020-09-03T04:00Z,false,"2020-16337",,"Exemptions From the Proxy Rules for Proxy Voting Advice",2020-09-03T04:00Z,,false,,,,,2020-09-03T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1412-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1412-0001/content.htm",,
"SEC-2020-1470-0001","SEC",,,"Rule",2020-09-15T04:00Z,false,"2020-14884",,"Amendments to Procedures With Respect to Applications Under the Investment Company Act of 1940",2020-09-15T04:00Z,,false,,,,,2020-09-15T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Authority Delegations (Government Agencies),Securities,Investment Companies,Reporting and Recordkeeping Requirements",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1470-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1470-0001/content.htm",,
"SEC-2020-1527-0001","SEC",,,"Rule",2020-09-25T04:00Z,false,"2020-21100",,"Prohibitions and Restrictions on Proprietary Trading and Certain Interests in, and Relationships With, Hedge Funds and Private Equity Funds; Correction",2020-09-25T04:00Z,,false,,,,,2020-09-25T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1527-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1527-0001/content.htm",,
"SEC-2020-1586-0001","SEC",,,"Rule",2020-10-08T04:00Z,false,"2020-19182",,"Modernization of Regulation S-K Items 101, 103, and 105",2020-10-08T04:00Z,,false,,,,,2020-10-08T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1586-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1586-0001/content.htm",,
"SEC-2020-1597-0001","SEC",,,"Rule",2020-10-09T04:00Z,false,"2020-19189",,"Accredited Investor Definition",2020-10-09T04:00Z,,false,,,,,2020-10-09T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1597-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1597-0001/content.htm",,
"SEC-2020-1598-0001","SEC",,,"Rule",2020-10-09T04:00Z,false,"2020-19188",,"Order: Designating Certain Professional Licenses as Qualifying Natural Persons for Accredited Investor Status",2020-10-09T04:00Z,,false,,,,,2020-10-09T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1598-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1598-0001/content.htm",,
"SEC-2020-1637-0001","SEC",,,"Rule",2020-10-15T04:00Z,false,"2020-18572",,"Rescission of Effective-Upon-Filing Procedure for National Market System Plan Fee Amendments and Modified Procedures for Proposed National Market System Plans and Plan Amendments",2020-10-15T04:00Z,,false,,,,,2020-10-15T04:00Z,,,,,,,,,,,,,"Organizations,Conduct and Ethics,Information and Requests,Brokers,Confidential Business Information,Fraud,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1637-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1637-0001/content.htm",,
"SEC-2020-1645-0001","SEC",,,"Rule",2020-10-16T04:00Z,false,"2020-20655",,"Update of Statistical Disclosures for Bank and Savings and Loan Registrants",2020-10-16T04:00Z,,false,,,,,2020-10-16T04:00Z,,,,,,,,,,,,,"Accounting,Banks and Banking,Employee Benefit Plans,Holding Companies,Insurance Companies,Investment Companies,Oil and Gas Exploration,Reporting and Recordkeeping Requirements,Securities,Utilities,Brokers",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1645-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1645-0001/content.htm",,
"SEC-2020-1722-0001","SEC",,,"Rule",2020-10-27T04:00Z,false,"2020-20980",,"Publication or Submission of Quotations Without Specified Information",2020-10-27T04:00Z,,false,,,,,2020-10-27T04:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1722-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1722-0001/content.htm",,
"SEC-2020-1748-0001","SEC",,,"Rule",2020-11-03T05:00Z,false,"2020-22391",,"Adoption of Updated Electronic Data Gathering, Analysis, and Retrieval System Filer Manual",2020-11-03T05:00Z,,false,,,,,2020-11-03T05:00Z,,,,,,,,,,,,,"Incorporation by Reference,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1748-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1748-0001/content.htm",,
"SEC-2020-1753-0001","SEC",,,"Rule",2020-11-04T05:00Z,false,"2020-21580",,"Procedural Requirements and Resubmission Thresholds under Exchange Act",2020-11-04T05:00Z,,false,,,,,2020-11-04T05:00Z,,,,,,,,,,,,,"Brokers,Confidential Business Information,Fraud,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1753-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1753-0001/content.htm",,
"SEC-2020-1763-0001","SEC",,,"Rule",2020-11-05T05:00Z,false,"2020-21444",,"Whistleblower Program Rules",2020-11-05T05:00Z,,false,,,,,2020-11-05T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Brokers,Confidential Business Information,Securities,Reporting and Recordkeeping Requirements",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1763-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1763-0001/content.htm",,
"SEC-2020-1859-0001","SEC",,,"Rule",2020-11-19T05:00Z,false,"2020-23355",,"Fund of Funds Arrangements",2020-11-19T05:00Z,,false,,,,,2020-11-19T05:00Z,,,,,,,,,,,,,"Investment Companies,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1859-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1859-0001/content.htm",,
"SEC-2020-1880-0001","SEC",,,"Rule",2020-11-24T05:00Z,false,"2020-24353",,"Customer Margin Rules Relating to Security Futures",2020-11-24T05:00Z,,false,,,,,2020-11-24T05:00Z,,,,,,,,,,,,,"Confidential Business Information,Securities,Brokers,Margin,Reporting and Recordkeeping Requirements",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1880-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1880-0001/content.htm",,
"SEC-2020-1930-0001","SEC",,,"Rule",2020-12-04T05:00Z,false,"2020-26166",,"Electronic Signatures",2020-12-04T05:00Z,,false,,,,,2020-12-04T05:00Z,,,,,,,,,,,,,"Investment Companies,Reporting and Recordkeeping Requirements,Securities,Incorporation by Reference,Brokers,Fraud",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1930-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1930-0001/content.htm",,
"SEC-2020-1966-0001","SEC",,,"Rule",2020-12-11T05:00Z,false,"2020-23364",,"Qualifications of Accountants",2020-12-11T05:00Z,,false,,,,,2020-12-11T05:00Z,,,,,,,,,,,,,"Accounting,Banks and Banking,Employee Benefit Plans,Holding Companies,Insurance Companies,Investment Companies,Oil and Gas Exploration,Reporting and Recordkeeping Requirements,Securities,Utilities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-1966-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-1966-0001/content.htm",,
"SEC-2020-2035-0001","SEC",,,"Rule",2020-12-21T05:00Z,false,"2020-24781",,"Use of Derivatives by Registered Investment Companies and Business Development Companies",2020-12-21T05:00Z,,false,,,,,2020-12-21T05:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities,Brokers,Fraud,Investment Companies",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-2035-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-2035-0001/content.htm",,
"SEC-2020-2079-0001","SEC",,,"Rule",2020-12-29T05:00Z,false,"2020-27537",,"Delegation of Authority to Director of the Division of Enforcement",2020-12-29T05:00Z,,false,,,,,2020-12-29T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Authority Delegations (Government Agencies)",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-2079-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-2079-0001/content.htm",,
"SEC-2020-2119-0001","SEC",,,"Rule",2020-12-30T05:00Z,false,"2020-25747",,"Rules of Practice",2020-12-30T05:00Z,,false,,,,,2020-12-30T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2020-2119-0001/content.pdf,https://downloads.regulations.gov/SEC-2020-2119-0001/content.htm",,
