Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"IRS-2022-0034-0030","IRS","IRS-2022-0034",,"Rule",2024-10-08T04:00Z,false,"2024-22963",,"Syndicated Conservation Easement Transactions as Listed Transactions",2024-10-08T04:00Z,,false,,,,,2024-10-08T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"81341 - 81358",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0034-0030/content.pdf,https://downloads.regulations.gov/IRS-2022-0034-0030/content.htm",,
"IRS-2022-0039-0012","IRS","IRS-2022-0039",,"Rule",2024-04-25T04:00Z,false,"2024-08267",,"Guidance on the Definition of Domestically Controlled Qualified Investment Entities",2024-04-25T04:00Z,,false,,,,,2024-04-25T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"31618 - 31632",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0039-0012/content.pdf,https://downloads.regulations.gov/IRS-2022-0039-0012/content.htm",,
"IRS-2022-0039-0013","IRS","IRS-2022-0039",,"Rule",2024-12-27T05:00Z,false,"2024-30928",,"Guidance: Definition of Domestically Controlled Qualified Investment Entities; Correction",2024-12-27T05:00Z,,false,,,,,2024-12-27T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"105450 - 105451",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0039-0013/content.pdf,https://downloads.regulations.gov/IRS-2022-0039-0013/content.htm",,
"IRS-2023-0012-0058","IRS","IRS-2023-0012",,"Rule",2024-10-23T04:00Z,false,"2024-23857",,"Advanced Manufacturing Investment Credit",2024-10-23T04:00Z,,false,,,,,2024-10-23T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"84732 - 84763",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0012-0058/content.pdf,https://downloads.regulations.gov/IRS-2023-0012-0058/content.htm",,
"IRS-2023-0012-0059","IRS","IRS-2023-0012",,"Rule",2024-11-25T05:00Z,false,"2024-27427",,"Advanced Manufacturing Investment Credit; Correction",2024-11-25T05:00Z,,false,,,,,2024-11-25T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"92793 - 92794",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0012-0059/content.pdf,https://downloads.regulations.gov/IRS-2023-0012-0059/content.htm",,
"IRS-2023-0016-0017","IRS","IRS-2023-0016",,"Rule",2024-12-23T05:00Z,false,"2024-29074",,"Rules for Supervisory Approval of Penalties",2024-12-23T05:00Z,,false,,,,,2024-12-23T05:00Z,,,,"26 CFR Part 301",,,,"Final Rule",,,,,"Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Income Taxes,Penalties,Reporting and Recordkeeping Requirements",,,,,,,,"104419 - 104425",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0016-0017/content.pdf,https://downloads.regulations.gov/IRS-2023-0016-0017/content.htm",,
"IRS-2023-0021-0007","IRS","IRS-2023-0021",,"Rule",2024-10-10T04:00Z,false,"2024-23132",,"Rules for Certain Repatriations of Intangible Property",2024-10-10T04:00Z,,false,,,,,2024-10-10T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"82160 - 82170",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0021-0007/content.pdf,https://downloads.regulations.gov/IRS-2023-0021-0007/content.htm",,
"IRS-2023-0027-0019","IRS","IRS-2023-0027",,"Rule",2024-03-11T04:00Z,false,"2024-04605",,"Elective Payment of Advanced Manufacturing Investment Credit",2024-03-11T04:00Z,,false,,,,,2024-03-11T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"17596 - 17612",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0027-0019/content.pdf,https://downloads.regulations.gov/IRS-2023-0027-0019/content.htm",,
"IRS-2023-0027-0020","IRS","IRS-2023-0027",,"Rule",2024-04-22T04:00Z,false,"2024-08494",,"Elective Payment of Advanced Manufacturing Investment Credit; Correction",2024-04-22T04:00Z,,false,,,,,2024-04-22T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"29257 - 29257",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0027-0020/content.pdf,https://downloads.regulations.gov/IRS-2023-0027-0020/content.htm",,
"IRS-2023-0028-0085","IRS","IRS-2023-0028",,"Rule",2024-08-22T04:00Z,false,"2024-18576",,"Transfer of Certain Credits; Correction",2024-08-22T04:00Z,,false,,,,,2024-08-22T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"67859 - 67860",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0028-0085/content.pdf,https://downloads.regulations.gov/IRS-2023-0028-0085/content.htm",,
"IRS-2023-0029-0157","IRS","IRS-2023-0029",,"Rule",2024-03-11T04:00Z,false,"2024-04604",,"Elective Payment of Applicable Credits",2024-03-11T04:00Z,,false,,,,,2024-03-11T04:00Z,,,,"26 CFR Parts 1 and 301",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements,Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Penalties",,,,,,,,"17546 - 17596",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0029-0157/content.pdf,https://downloads.regulations.gov/IRS-2023-0029-0157/content.htm",,
"IRS-2023-0029-0158","IRS","IRS-2023-0029",,"Rule",2024-04-16T04:00Z,false,"C1-2024-04604",,"Elective Payment of Applicable Credits",2024-04-16T04:00Z,,false,,,,,2024-04-16T04:00Z,,,,"26 CFR Parts 1 and 301",,,,"Correction",,,,,,,,,,,,,"26786 - 26786",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0029-0158/content.pdf,https://downloads.regulations.gov/IRS-2023-0029-0158/content.htm",,
"IRS-2023-0029-0159","IRS","IRS-2023-0029",,"Rule",2024-08-16T04:00Z,false,"2024-17945",,"Elective Payment of Applicable Credits; Correction",2024-08-16T04:00Z,,false,,,,,2024-08-16T04:00Z,,,,"26 CFR Parts 1 and 301",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"66562 - 66563",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0029-0159/content.pdf,https://downloads.regulations.gov/IRS-2023-0029-0159/content.htm",,
"IRS-2023-0031-0005","IRS","IRS-2023-0031",,"Rule",2024-01-12T05:00Z,false,"2024-00552",,"Corporate Bond Yield Curve for Determining Present Value",2024-01-12T05:00Z,,false,,,,,2024-01-12T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"2127 - 2132",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0031-0005/content.pdf,https://downloads.regulations.gov/IRS-2023-0031-0005/content.htm",,
"IRS-2023-0034-0003","IRS","IRS-2023-0034",,"Rule",2024-04-03T04:00Z,false,"2024-06551",,"Short-Term, Limited-Duration Insurance and Independent, Noncoordinated Excepted Benefits Coverage",2024-04-03T04:00Z,,false,,,,,2024-04-03T04:00Z,,,,"26 CFR Part 54",,,,"Final Rule",,,,,"Excise Taxes,Health Care,Pensions,Reporting and Recordkeeping Requirements,Child Support,Employee Benefit Plans,Health Insurance,Infants and Children,Maternal and Child Health,Penalties,Privacy,Administrative Practices and Procedures,Insurance Companies",,,,,,,,"23338 - 23421",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0034-0003/content.pdf,https://downloads.regulations.gov/IRS-2023-0034-0003/content.htm",,
"IRS-2023-0036-0004","IRS","IRS-2023-0036",,"Rule",2024-09-23T04:00Z,false,"2024-20612",,"Requirements Related to the Mental Health Parity and Addiction Equity Act",2024-09-23T04:00Z,,false,,,,,2024-09-23T04:00Z,,,,"26 CFR Part 54",,,,"Final Rule",,,,,,,,,,,,,"77586 - 77751",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0036-0004/content.pdf,https://downloads.regulations.gov/IRS-2023-0036-0004/content.htm",,
"IRS-2023-0041-44835","IRS","IRS-2023-0041",,"Rule",2024-07-09T04:00Z,false,"2024-14004",,"Gross Proceeds and Basis Reporting by Brokers and Determination of Amount Realized and Basis for Digital Asset Transactions",2024-07-09T04:00Z,,false,,,,,2024-07-09T04:00Z,,,,"26 CFR Parts 1, 31, and 301",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements,Employment Taxes,Penalties,Pensions,Railroad Retirement,Social Security,Unemployment Compensation,Estate Taxes,Excise Taxes,Gift Taxes",,,,,,,,"56480 - 56583",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0041-44835/content.pdf,https://downloads.regulations.gov/IRS-2023-0041-44835/content.htm",,
"IRS-2023-0041-44836","IRS","IRS-2023-0041",,"Rule",2024-08-16T04:00Z,false,"2024-17946",,"Gross Proceeds and Basis Reporting by Brokers and Determination of Amount Realized and Basis for Digital Asset Transactions; Correction",2024-08-16T04:00Z,,false,,,,,2024-08-16T04:00Z,,,,"26 CFR Parts 1, 31, and 301",,,,"Correction",,,,,,,,,,,,,"66563 - 66563",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0041-44836/content.pdf,https://downloads.regulations.gov/IRS-2023-0041-44836/content.htm",,
"IRS-2023-0041-44840","IRS","IRS-2023-0041",,"Rule",2024-12-30T05:00Z,false,"2024-30496",,"Gross Proceeds Reporting by Brokers that Regularly Provide Services Effectuating Digital Asset Sales",2024-12-30T05:00Z,,false,,,,,2024-12-30T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Reporting and Recordkeeping Requirements",,,,,,,,"106928 - 106960",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0041-44840/content.pdf,https://downloads.regulations.gov/IRS-2023-0041-44840/content.htm",,
"IRS-2023-0042-0348","IRS","IRS-2023-0042",,"Rule",2024-06-25T04:00Z,false,"2024-13331",,"Increased Amounts of Credit or Deduction for Satisfying Certain Prevailing Wage and Registered Apprenticeship Requirements",2024-06-25T04:00Z,,false,,,,,2024-06-25T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"53184 - 53273",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0042-0348/content.pdf,https://downloads.regulations.gov/IRS-2023-0042-0348/content.htm",,
"IRS-2023-0042-0349","IRS","IRS-2023-0042",,"Rule",2024-08-16T04:00Z,false,"2024-17143",,"Increased Amounts of Credit or Deduction for Satisfying Certain Prevailing Wage and Registered Apprenticeship Requirements; Correction",2024-08-16T04:00Z,,false,,,,,2024-08-16T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"66560 - 66562",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0042-0349/content.pdf,https://downloads.regulations.gov/IRS-2023-0042-0349/content.htm",,
"IRS-2023-0044-0003","IRS","IRS-2023-0044",,"Rule",2024-01-24T05:00Z,false,"2024-01378",,"Federal Independent Dispute Resolution Process Administrative Fee and Certified Independent Dispute Resolution Entity Fee Ranges; Correction",2024-01-24T05:00Z,2024-01-24T04:59:59Z,false,,,,,2024-01-24T05:00Z,,,,"26 CFR Part 54",,,,"Correction",,,,,,,,,,,,,"4547 - 4548",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0044-0003/content.pdf,https://downloads.regulations.gov/IRS-2023-0044-0003/content.htm",,
"IRS-2023-0045-0004","IRS","IRS-2023-0045",,"Rule",2024-07-05T04:00Z,false,"2024-14706",,"Excise Tax on Designated Drugs; Procedural Requirements",2024-07-05T04:00Z,,false,,,,,2024-07-05T04:00Z,,,,"26 CFR Parts 40 and 47",,,,"Final Rule",,,,,"Excise Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"55507 - 55511",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0045-0004/content.pdf,https://downloads.regulations.gov/IRS-2023-0045-0004/content.htm",,
"IRS-2023-0047-0004","IRS","IRS-2023-0047",,"Rule",2024-07-18T04:00Z,false,"2024-15232",,"Guidance: Section 367(b) Related to Certain Triangular Reorganizations and Inbound Nonrecognition Transactions",2024-07-18T04:00Z,,false,,,,,2024-07-18T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"58275 - 58286",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0047-0004/content.pdf,https://downloads.regulations.gov/IRS-2023-0047-0004/content.htm",,
"IRS-2023-0049-0003","IRS","IRS-2023-0049",,"Rule",2024-11-05T05:00Z,false,"2024-25464",,"Sales of Seized Property",2024-11-05T05:00Z,,false,,,,,2024-11-05T05:00Z,,,,"26 CFR Part 301",,,,"Final Rule",,,,,"Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Income Taxes,Penalties,Reporting and Recordkeeping Requirements",,,,,,,,"87784 - 87787",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0049-0003/content.pdf,https://downloads.regulations.gov/IRS-2023-0049-0003/content.htm",,
"IRS-2023-0050-0006","IRS","IRS-2023-0050",,"Rule",2024-07-31T04:00Z,false,"2024-16520",,"Plan-Specific Substitute Mortality Tables for Determining Present Value",2024-07-31T04:00Z,,false,,,,,2024-07-31T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"61343 - 61346",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0050-0006/content.pdf,https://downloads.regulations.gov/IRS-2023-0050-0006/content.htm",,
"IRS-2023-0052-0015","IRS","IRS-2023-0052",,"Rule",2024-12-11T05:00Z,false,"2024-28372",,"Taxable Income or Loss and Currency Gain or Loss with Respect to a Qualified Business Unit",2024-12-11T05:00Z,,false,,,,,2024-12-11T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"100138 - 100226",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0052-0015/content.pdf,https://downloads.regulations.gov/IRS-2023-0052-0015/content.htm",,
"IRS-2023-0054-0350","IRS","IRS-2023-0054",,"Rule",2024-12-12T05:00Z,false,"2024-28190",,"Definition of Energy Property and Rules Applicable to the Energy Credit",2024-12-12T05:00Z,,false,,,,,2024-12-12T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"100598 - 100660",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0054-0350/content.pdf,https://downloads.regulations.gov/IRS-2023-0054-0350/content.htm",,
"IRS-2023-0056-0010","IRS","IRS-2023-0056",,"Rule",2024-06-28T04:00Z,false,"2024-13844",,"Statutory Disallowance of Deductions for Certain Qualified Conservation Contributions Made by Partnerships and S Corporations",2024-06-28T04:00Z,,false,,,,,2024-06-28T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"54284 - 54327",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0056-0010/content.pdf,https://downloads.regulations.gov/IRS-2023-0056-0010/content.htm",,
"IRS-2023-0056-0011","IRS","IRS-2023-0056",,"Rule",2024-08-30T04:00Z,false,"2024-18925",,"Statutory Disallowance of Deductions for Certain Qualified Conservation Contributions Made by Partnerships and S Corporations; Correction",2024-08-30T04:00Z,,false,,,,,2024-08-30T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"70486 - 70487",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0056-0011/content.pdf,https://downloads.regulations.gov/IRS-2023-0056-0011/content.htm",,
"IRS-2023-0063-0197","IRS","IRS-2023-0063",,"Rule",2024-10-28T04:00Z,false,"2024-24840",,"Advanced Manufacturing Production Credit",2024-10-28T04:00Z,,false,,,,,2024-10-28T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"85798 - 85846",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0063-0197/content.pdf,https://downloads.regulations.gov/IRS-2023-0063-0197/content.htm",,
"IRS-2023-0063-0198","IRS","IRS-2023-0063",,"Rule",2024-11-26T05:00Z,false,"2024-27588",,"Advanced Manufacturing Production Credit; Correction",2024-11-26T05:00Z,,false,,,,,2024-11-26T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"93170 - 93171",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2023-0063-0198/content.pdf,https://downloads.regulations.gov/IRS-2023-0063-0198/content.htm",,
"IRS-2024-0010-0013","IRS","IRS-2024-0010",,"Rule",2024-04-30T04:00Z,false,"2024-08926",,"Transfer of Certain Credits",2024-04-30T04:00Z,,false,,,,,2024-04-30T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"34770 - 34816",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2024-0010-0013/content.pdf,https://downloads.regulations.gov/IRS-2024-0010-0013/content.htm",,
"IRS-2024-0010-0017","IRS","IRS-2024-0010",,"Rule",2024-11-20T05:00Z,false,"2024-26944",,"Election to Exclude Certain Unincorporated Organizations Owned by Applicable Entities from Application of the Rules on Partners and Partnerships",2024-11-20T05:00Z,,false,,,,,2024-11-20T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"91552 - 91563",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2024-0010-0017/content.pdf,https://downloads.regulations.gov/IRS-2024-0010-0017/content.htm",,
"IRS-2024-0010-0018","IRS","IRS-2024-0010",,"Rule",2024-12-17T05:00Z,false,"2024-29654",,"Election To Exclude Certain Unincorporated Organizations Owned by Applicable Entities From Application of the Rules on Partners and Partnerships; Correction",2024-12-17T05:00Z,,false,,,,,2024-12-17T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"101881 - 101881",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2024-0010-0018/content.pdf,https://downloads.regulations.gov/IRS-2024-0010-0018/content.htm",,
"IRS-2024-0013-0020","IRS","IRS-2024-0013",,"Rule",2024-11-26T05:00Z,false,"2024-27072",,"Disclosures of Return Information Reflected on Returns to Officers and Employees of the Department of Commerce, including the Bureau of the Census, for Certain Statistical Purposes and Related Activities",2024-11-26T05:00Z,,false,,,,,2024-11-26T05:00Z,,,,"26 CFR Part 301",,,,"Final Rule",,,,,"Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Income Taxes,Penalties,Reporting and Recordkeeping Requirements",,,,,,,,"93172 - 93179",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2024-0013-0020/content.pdf,https://downloads.regulations.gov/IRS-2024-0013-0020/content.htm",,
"IRS-2024-0018-0008","IRS","IRS-2024-0018",,"Rule",2024-07-03T04:00Z,false,"2024-14426",,"Excise Tax on Repurchase of Corporate Stock; Procedure and Administration",2024-07-03T04:00Z,,false,,,,,2024-07-03T04:00Z,,,,"26 CFR Part 58",,,,"Final Rule",,,,,"Excise Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"55045 - 55051",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2024-0018-0008/content.pdf,https://downloads.regulations.gov/IRS-2024-0018-0008/content.htm",,
