Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"SEC-2024-0733-0001","SEC",,,"Rule",2024-06-03T04:00Z,false,"2024-11116",,"Privacy of Consumer Financial Information and Safeguarding Customer Information (Regulation S-P)",2024-06-03T04:00Z,,false,,,,,2024-06-03T04:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-0733-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-0733-0001/content.htm",,
"SEC-2024-0800-0001","SEC",,,"Rule",2024-06-20T04:00Z,false,"2024-13444",,"Special Purpose Acquisition Companies, Shell Companies, and Projections; Correction",2024-06-20T04:00Z,,false,,,,,2024-06-20T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-0800-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-0800-0001/content.htm",,
"SEC-2024-0849-0001","SEC",,,"Rule",2024-06-27T04:00Z,false,"2024-14031",,"Privacy of Consumer Financial Information and Safeguarding Customer Information (Regulation S-P); Correction",2024-06-27T04:00Z,,false,,,,,2024-06-27T04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-0849-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-0849-0001/content.htm",,
"SEC-2024-0987-0001","SEC",,,"Rule",2024-07-24T04:00Z,false,"2024-14925",,"Registration for Index-Linked Annuities and Registered Market Value Adjustment; Annuities Index-Linked Annuities, Registered Market Value Adjustment Annuities, and Variable Annuities; Technical Amendments",2024-07-24T04:00Z,,false,,,,,2024-07-24T04:00Z,,,,,,,,,,,,,"Advertising,Confidential Business Information,Investment Companies,Reporting and Recordkeeping Requirements,Securities,Administrative Practices and Procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-0987-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-0987-0001/content.htm",,
"SEC-2024-1076-0001","SEC",,,"Rule",2024-08-09T04:00Z,false,"2024-17563",,"Adoption of Updated EDGAR Filer Manual",2024-08-09T04:00Z,,false,,,,,2024-08-09T04:00Z,,,,,,,,,,,,,"Incorporation by Reference,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1076-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1076-0001/content.htm",,
"SEC-2024-1184-0001","SEC",,,"Rule",2024-08-30T04:00Z,false,"2024-19229",,"Qualifying Venture Capital Funds Inflation Adjustment",2024-08-30T04:00Z,,false,,,,,2024-08-30T04:00Z,,,,,,,,,,,,,"Investment Companies,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1184-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1184-0001/content.htm",,
"SEC-2024-1271-0001","SEC",,,"Rule",2024-09-11T04:00Z,false,"2024-19819",,"Guidance: Form N-PORT and Form N-CEN Reporting; Open-End Fund Liquidity Risk Management Programs",2024-09-11T04:00Z,,false,,,,,2024-09-11T04:00Z,,,,,,,,,,,,,"Investment Companies,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1271-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1271-0001/content.htm",,
"SEC-2024-1427-0001","SEC",,,"Rule",2024-10-08T04:00Z,false,"2024-21867",,"Regulation National Market System: Minimum Pricing Increments, Access Fees, and Transparency of Better Priced Orders",2024-10-08T04:00Z,,false,,,,,2024-10-08T04:00Z,,,,,,,,,,,,,"Brokers,Confidential Business Information,Fraud,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1427-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1427-0001/content.htm",,
"SEC-2024-1493-0001","SEC",,,"Rule",2024-10-22T04:00Z,false,"2024-24355",,"Adoption of Updated EDGAR Filer Manual",2024-10-22T04:00Z,,false,,,,,2024-10-22T04:00Z,,,,,,,,,,,,,"Incorporation by Reference,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1493-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1493-0001/content.htm",,
"SEC-2024-1627-0001","SEC",,,"Rule",2024-11-18T05:00Z,false,"2024-26387",,"Commission Rules and Forms",2024-11-18T05:00Z,,false,,,,,2024-11-18T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Organization and Functions (Government Agencies),Reporting and Recordkeeping Requirements,Securities,Investment Companies,Investment Advisers",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1627-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1627-0001/content.htm",,
"SEC-2024-1629-0001","SEC",,,"Rule",2024-11-18T05:00Z,false,"2024-25570",,"Covered Clearing Agency Resilience and Recovery and Orderly Wind-Down Plans",2024-11-18T05:00Z,,false,,,,,2024-11-18T05:00Z,,,,,,,,,,,,,"Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1629-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1629-0001/content.htm",,
"SEC-2024-1650-0001","SEC",,,"Rule",2024-11-19T05:00Z,false,"2024-26524",,"Private Fund Advisers: Documentation of Registered Investment Adviser Compliance Reviews",2024-11-19T05:00Z,,false,,,,,2024-11-19T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Reporting and Recordkeeping Requirements,Securities",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1650-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1650-0001/content.htm",,
"SEC-2024-1764-0001","SEC",,,"Rule",2024-12-04T05:00Z,false,"C1-2024-26524",,"Private Fund Advisers: Documentation of Registered Investment Adviser Compliance Reviews",2024-12-04T05:00Z,,false,,,,,2024-12-04T05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1764-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1764-0001/content.htm",,
"SEC-2024-1821-0001","SEC",,,"Rule",2024-12-16T05:00Z,false,"2024-29420",,"Organization and Program Management Regulations",2024-12-16T05:00Z,,false,,,,,2024-12-16T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Authority Delegations (Government Agencies)",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1821-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1821-0001/content.htm",,
"SEC-2024-1903-0001","SEC",,,"Rule",2024-12-27T05:00Z,false,"2024-30494",,"Electronic Data Gathering, Analysis, and Retrieval System Filer Access and Account Management",2024-12-27T05:00Z,,false,,,,,2024-12-27T05:00Z,,,,,,,,,,,,,"Administrative Practices and Procedures,Confidential Business Information,Incorporation by Reference,Reporting and Recordkeeping Requirements,Securities,Brokers,Fraud,Trusts and Trustees,Electronic Fund Transfers,Investment Companies",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/SEC-2024-1903-0001/content.pdf,https://downloads.regulations.gov/SEC-2024-1903-0001/content.htm",,
