Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"IRS-2021-0015-0004","IRS","IRS-2021-0015",,"Rule",2022-08-26T04:00Z,false,"2022-18202",,"Requirements Related to Surprise Billing",2022-08-26T04:00Z,,false,,,,,2022-08-26T04:00Z,,,,"26 CFR Part 54",,,,"Final Rule",,,,,"Excise Taxes,Health Care,Health Insurance,Pensions,Reporting and Recordkeeping Requirements,Continuation Coverage,Disclosure,Employee Benefit Plans,Group Health Plans,Medical Child Support,State Regulation of Health Insurance",,,,,,,,"52618 - 52655",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2021-0015-0004/content.pdf,https://downloads.regulations.gov/IRS-2021-0015-0004/content.htm",,
"IRS-2021-0017-0012","IRS","IRS-2021-0017",,"Rule",2022-12-15T05:00Z,false,"2022-27212",,"Information Reporting: Health Insurance Coverage and Other Issues",2022-12-15T05:00Z,,false,,,,,2022-12-15T05:00Z,,,,"26 CFR Parts 1 and 301",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements,Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Penalties",,,,,,,,"76569 - 76576",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2021-0017-0012/content.pdf,https://downloads.regulations.gov/IRS-2021-0017-0012/content.htm",,
"IRS-2022-0002-0001","IRS","IRS-2022-0002",,"Rule",2022-01-25T05:00Z,false,"2022-00066",,"Guidance: Determining Stock Ownership",2022-01-25T05:00Z,,true,,,,,2022-01-25T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"3648 - 3656",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0002-0001/content.pdf,https://downloads.regulations.gov/IRS-2022-0002-0001/content.htm",,
"IRS-2022-0002-0002","IRS","IRS-2022-0002",,"Rule",2022-02-22T05:00Z,false,"2022-03611",,"Passive Foreign Investment Companies: Guidance; Correction",2022-02-22T05:00Z,,false,,,,,2022-02-22T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"9445 - 9445",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0002-0002/content.pdf,https://downloads.regulations.gov/IRS-2022-0002-0002/content.htm",,
"IRS-2022-0002-0003","IRS","IRS-2022-0002",,"Rule",2022-02-24T05:00Z,false,"2022-03612",,"Guidance: Determining Stock Ownership; Correction",2022-02-24T05:00Z,,false,,,,,2022-02-24T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"10305 - 10306",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0002-0003/content.pdf,https://downloads.regulations.gov/IRS-2022-0002-0003/content.htm",,
"IRS-2022-0002-0004","IRS","IRS-2022-0002",,"Rule",2022-03-11T05:00Z,false,"2022-05177",,"Guidance: Determining Stock Ownership; Correction",2022-03-11T05:00Z,,false,,,,,2022-03-11T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"13935 - 13936",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0002-0004/content.pdf,https://downloads.regulations.gov/IRS-2022-0002-0004/content.htm",,
"IRS-2022-0004-0012","IRS","IRS-2022-0004",,"Rule",2022-09-29T04:00Z,false,"2022-21087",,"User Fees Relating to Enrolled Agents and Enrolled Retirement Plan Agents",2022-09-29T04:00Z,,false,,,,,2022-09-29T04:00Z,,,,"26 CFR Part 300",,,,"Final Rule",,,,,"Reporting and Recordkeeping Requirements,User Fees",,,,,,,,"58968 - 58972",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0004-0012/content.pdf,https://downloads.regulations.gov/IRS-2022-0004-0012/content.htm",,
"IRS-2022-0006-3889","IRS","IRS-2022-0006",,"Rule",2022-10-13T04:00Z,false,"2022-22184",,"Affordability of Employer Coverage for Family Members of Employees",2022-10-13T04:00Z,,false,,,,,2022-10-13T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"61979 - 62003",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0006-3889/content.pdf,https://downloads.regulations.gov/IRS-2022-0006-3889/content.htm",,
"IRS-2022-0006-3890","IRS","IRS-2022-0006",,"Rule",2022-12-02T05:00Z,false,"2022-25429",,"Affordability of Employer Coverage for Family Members of Employees: Correction",2022-12-02T05:00Z,,false,,,,,2022-12-02T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"73937 - 73937",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0006-3890/content.pdf,https://downloads.regulations.gov/IRS-2022-0006-3890/content.htm",,
"IRS-2022-0016-0001","IRS","IRS-2022-0016",,"Rule",2022-08-16T04:00Z,false,"2022-17574",,"Disclosure of Information to State Officials Regarding Tax-Exempt Organizations",2022-08-16T04:00Z,,false,,,,,2022-08-16T04:00Z,,,,"26 CFR Part 301",,,,"Final Rule",,,,,"Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Income Taxes,Penalties,Reporting and Recordkeeping Requirements",,,,,,,,"50240 - 50246",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0016-0001/content.pdf,https://downloads.regulations.gov/IRS-2022-0016-0001/content.htm",,
"IRS-2022-0016-0002","IRS","IRS-2022-0016",,"Rule",2022-09-12T04:00Z,false,"2022-19568",,"Disclosure of Information to State Officials Regarding Tax-Exempt Organizations; Correction",2022-09-12T04:00Z,,false,,,,,2022-09-12T04:00Z,,,,"26 CFR Part 301",,,,"Correction",,,,,,,,,,,,,"55686 - 55686",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0016-0002/content.pdf,https://downloads.regulations.gov/IRS-2022-0016-0002/content.htm",,
"IRS-2022-0026-0001","IRS","IRS-2022-0026",,"Rule",2022-10-12T04:00Z,false,"2022-22070",,"Section 42, Low-Income Housing Credit Average Income Test Regulations",2022-10-12T04:00Z,,false,,,,,2022-10-12T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"61489 - 61506",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0026-0001/content.pdf,https://downloads.regulations.gov/IRS-2022-0026-0001/content.htm",,
"IRS-2022-0026-0003","IRS","IRS-2022-0026",,"Rule",2022-11-14T05:00Z,false,"2022-24636",,"Section 42, Low-Income Housing Credit Average Income Test Regulations; Correction",2022-11-14T05:00Z,,false,,,,,2022-11-14T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"68048 - 68048",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0026-0003/content.pdf,https://downloads.regulations.gov/IRS-2022-0026-0003/content.htm",,
"IRS-2022-0026-0004","IRS","IRS-2022-0026",,"Rule",2022-11-14T05:00Z,false,"2022-24634",,"Section 42, Low-Income Housing Credit Average Income Test Regulations; Correction",2022-11-14T05:00Z,,false,,,,,2022-11-14T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"68048 - 68049",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0026-0004/content.pdf,https://downloads.regulations.gov/IRS-2022-0026-0004/content.htm",,
"IRS-2022-0026-0005","IRS","IRS-2022-0026",,"Rule",2022-11-30T05:00Z,false,"2022-26073",,"Low-Income Housing Credit Average Income Test Regulations; Correction",2022-11-30T05:00Z,,false,,,,,2022-11-30T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"73458 - 73459",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2022-0026-0005/content.pdf,https://downloads.regulations.gov/IRS-2022-0026-0005/content.htm",,
"IRS_FRDOC_0001-2035","IRS","IRS_FRDOC_0001",,"Rule",2022-03-25T04:00Z,false,"2022-06498",,"Income Taxes; CFR Correction",2022-03-25T04:00Z,,false,,,,,2022-03-25T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"16984 - 16984",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2035/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2035/content.htm",,
"IRS_FRDOC_0001-2037","IRS","IRS_FRDOC_0001",,"Rule",2022-03-29T04:00Z,false,"2022-06668",,"Income Taxes; CFR Correction",2022-03-29T04:00Z,,false,,,,,2022-03-29T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"17951 - 17951",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2037/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2037/content.htm",,
"IRS_FRDOC_0001-2038","IRS","IRS_FRDOC_0001",,"Rule",2022-03-29T04:00Z,false,"2022-06669",,"Income Taxes; CFR Correction",2022-03-29T04:00Z,,false,,,,,2022-03-29T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"17950 - 17951",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2038/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2038/content.htm",,
"IRS_FRDOC_0001-2039","IRS","IRS_FRDOC_0001",,"Rule",2022-03-29T04:00Z,false,"2022-06670",,"Income Taxes; CFR Correction",2022-03-29T04:00Z,,false,,,,,2022-03-29T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"17950 - 17950",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2039/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2039/content.htm",,
"IRS_FRDOC_0001-2040","IRS","IRS_FRDOC_0001",,"Rule",2022-03-31T04:00Z,false,"2022-06880",,"Income Taxes; CFR Correction",2022-03-31T04:00Z,,false,,,,,2022-03-31T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"18696 - 18697",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2040/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2040/content.htm",,
"IRS_FRDOC_0001-2041","IRS","IRS_FRDOC_0001",,"Rule",2022-03-31T04:00Z,false,"2022-06881",,"Income Taxes; CFR Correction",2022-03-31T04:00Z,,false,,,,,2022-03-31T04:00Z,,,,"26 CFR Part 1",,,,,,,,,,,,,,,,,"18697 - 18697",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2041/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2041/content.htm",,
"IRS_FRDOC_0001-2048","IRS","IRS_FRDOC_0001",,"Rule",2022-05-23T04:00Z,false,"2022-10658",,"Annual Information Return/Reports",2022-05-23T04:00Z,,false,,,,,2022-05-23T04:00Z,,,,"26 CFR Part 301",,,,,,,,,,,,,,,,,"31133 - 31164",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-2048/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-2048/content.htm",,
