Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"IRS-2019-0027-0024","IRS","IRS-2019-0027",,"Rule",2020-11-16T05:00Z,false,"2020-24092",,"Limitation on Deduction for Dividends Received From Certain Foreign Corporations and Amounts Eligible for Section 954 Look-Through Exception; Correction",2020-11-16T05:00Z,,false,,,,,2020-11-16T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"72934 - 72934",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0027-0024/content.pdf,https://downloads.regulations.gov/IRS-2019-0027-0024/content.htm",,
"IRS-2019-0027-0025","IRS","IRS-2019-0027",,"Rule",2020-11-13T05:00Z,false,"2020-23632",,"Limitation on Deduction for Dividends Received From Certain Foreign Corporations and Amounts Eligible for Section 954 Look-Through Exception; Correcting Amendment",2020-11-13T05:00Z,,false,,,,,2020-11-13T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"72564 - 72564",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0027-0025/content.pdf,https://downloads.regulations.gov/IRS-2019-0027-0025/content.htm",,
"IRS-2019-0029-0034","IRS","IRS-2019-0029",,"Rule",2020-07-23T04:00Z,false,"2020-15351",,"Income Subject to a High Rate of Foreign Tax; Guidance",2020-07-23T04:00Z,,false,,,,,2020-07-23T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"44620 - 44649",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0029-0034/content.pdf,https://downloads.regulations.gov/IRS-2019-0029-0034/content.htm",,
"IRS-2019-0029-0035","IRS","IRS-2019-0029",,"Rule",2020-10-09T04:00Z,false,"2020-20419",,"Guidance: Income Subject to a High Rate of Foreign Tax;Correcting Amendment",2020-10-09T04:00Z,,false,,,,,2020-10-09T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"64040 - 64040",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0029-0035/content.pdf,https://downloads.regulations.gov/IRS-2019-0029-0035/content.htm",,
"IRS-2019-0033-0020","IRS","IRS-2019-0033",,"Rule",2020-10-15T04:00Z,false,"2020-20933",,"Guidance on the Determination of the Section 4968 Excise Tax Applicable to Certain Colleges and Universities",2020-10-15T04:00Z,,false,,,,,2020-10-15T04:00Z,,,,"26 CFR Part 53",,,,"Final Rule",,,,,"Excise Taxes,Foundations,Investments,Lobbying,Reporting and Recordkeeping Requirements",,,,,,,,"65526 - 65564",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0033-0020/content.pdf,https://downloads.regulations.gov/IRS-2019-0033-0020/content.htm",,
"IRS-2019-0036-0002","IRS","IRS-2019-0036",,"Rule",2020-02-05T05:00Z,false,"2020-02158",,"Determination of the Maximum Value of a Vehicle for Use with the Fleet-Average and Vehicle Cents-Per-Mile Valuation Rules",2020-02-05T05:00Z,,false,,,,,2020-02-05T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"6424 - 6428",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0036-0002/content.pdf,https://downloads.regulations.gov/IRS-2019-0036-0002/content.htm",,
"IRS-2019-0039-8391","IRS","IRS-2019-0039",,"Rule",2020-05-28T04:00Z,false,"2020-11465",,"Guidance Under Section 6033 Regarding the Reporting Requirements of Exempt Organizations",2020-05-28T04:00Z,,false,,,,,2020-05-28T04:00Z,,,,"26 CFR Part 1 and 56",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"31959 - 31969",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0039-8391/content.pdf,https://downloads.regulations.gov/IRS-2019-0039-8391/content.htm",,
"IRS-2019-0041-0008","IRS","IRS-2019-0041",,"Rule",2020-11-10T05:00Z,false,"2020-21112",,"Additional First Year Depreciation Deduction",2020-11-10T05:00Z,,false,,,,,2020-11-10T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"71734 - 71770",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0041-0008/content.pdf,https://downloads.regulations.gov/IRS-2019-0041-0008/content.htm",,
"IRS-2019-0043-0007","IRS","IRS-2019-0043",,"Rule",2020-09-22T04:00Z,false,"2020-17549",,"Ownership Attribution under Section 958 including for Purposes of Determining Status as Controlled Foreign Corporation or United States Shareholder",2020-09-22T04:00Z,,false,,,,,2020-09-22T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"59428 - 59436",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0043-0007/content.pdf,https://downloads.regulations.gov/IRS-2019-0043-0007/content.htm",,
"IRS-2019-0049-0019","IRS","IRS-2019-0049",,"Rule",2020-10-20T04:00Z,false,"2020-21144",,"Eligible Terminated S Corporations",2020-10-20T04:00Z,,false,,,,,2020-10-20T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"66471 - 66484",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0049-0019/content.pdf,https://downloads.regulations.gov/IRS-2019-0049-0019/content.htm",,
"IRS-2019-0050-0057","IRS","IRS-2019-0050",,"Rule",2020-11-12T05:00Z,false,"2020-24723",,"Updated Life Expectancy and Distribution Period Tables Used for Purposes of Determining Minimum Required Distributions",2020-11-12T05:00Z,,false,,,,,2020-11-12T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"72472 - 72503",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0050-0057/content.pdf,https://downloads.regulations.gov/IRS-2019-0050-0057/content.htm",,
"IRS-2019-0054-0011","IRS","IRS-2019-0054",,"Rule",2020-02-19T05:00Z,false,"2020-02652",,"Base Erosion and Anti-Abuse Tax; Correcting Amendment",2020-02-19T05:00Z,,false,,,,,2020-02-19T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"9369 - 9370",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0054-0011/content.pdf,https://downloads.regulations.gov/IRS-2019-0054-0011/content.htm",,
"IRS-2019-0054-0012","IRS","IRS-2019-0054",,"Rule",2020-02-28T05:00Z,false,"2020-03277",,"Base Erosion and Anti-Abuse Tax; Correction",2020-02-28T05:00Z,,false,,,,,2020-02-28T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"11841 - 11842",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0054-0012/content.pdf,https://downloads.regulations.gov/IRS-2019-0054-0012/content.htm",,
